what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340036474382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340036673063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340036674285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037158026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037235391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037238318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037242214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037242616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037243522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037244704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037245508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037250136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037251401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037252176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037252907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037253955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037255869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340037294402
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1340037294467
