what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340023059345
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340023059617
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340023077246
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340023077516
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340023129236
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340023129423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340023131699
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340023133470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023135951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023159840
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340023164644
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340023167216
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340023167431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340023257530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023259221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023267970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023282841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023294492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340023301294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023360658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023363595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340023371207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023375852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023396621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023398808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023473974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340023495695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023496586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023496639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340023503158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340023514782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340023539525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340023548667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340023551377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023555050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023564470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023565955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023755323
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340023755363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023761411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023779069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023782365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023783582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023793959
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340023802072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023826885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023835172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023837855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023913497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023930733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340023932761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340024121525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024122875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024154183
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340024154210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024156319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024173738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024175875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024185126
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340024190582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340024193621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340024226269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340024226550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024227191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024260945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024283049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340024283104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024287869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024290111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024292681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340024294560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024296127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024432018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024432972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024434692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340024435275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340024435515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340024436839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024437783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024441295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024445388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024468070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340024505705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025301359
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340025402730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025408655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025463398
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340025480839
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340025486928
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340025497326
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340025506854
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340025517863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340025536074
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340025544046
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340025547587
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340025550947
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340025555288
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340025592097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340025597076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340025602609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340025603399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340025649064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340025651327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340025652733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340025655445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340025672901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025674122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025677913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025678262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025680340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025681598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025848447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025869640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025869888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340025882335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340025883424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340025886301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025896112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025937883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025938457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025945282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340025946314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340026717944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340026719449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340026795949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340026797563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340026815224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340026818032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340026819575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340026823472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340026827217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340026920403
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340026924825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340026941264
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340026951134
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1340026951288
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340026953264
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340026954351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340026955888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340027033573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027034902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027080522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027082656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027203552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340027210792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340027271873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340027273030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340027274307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340027306586
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340027308790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340027313265
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1340027324670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027326517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027326713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340027329654
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1340027362546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027366257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027366437
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1340027371669
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340027390049
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340027392202
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340027394273
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340027396093
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340027396757
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1340027397230
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1340027397830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340027403019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027403960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027545215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340027558228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340027559303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340027560618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027561902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027594207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340027602124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340027605056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027606360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027651869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027667736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027667927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340027685893
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340027686948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027688974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027768988
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340027770212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340027774985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027776175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027840262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027853306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027869091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027870197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340027870212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027878801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027886811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340027886826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027926566
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340027929857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027930597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027936791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340027938741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027939968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027952486
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340027954367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340027957714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027959114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340027994574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028011986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028012041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028014500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028111652
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340028115173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028155094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028159371
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340028159403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340028174666
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340028175551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028178205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028210307
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1340028227720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028234091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028393437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340028405182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028406376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028532616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340028541457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028542412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028543802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340028558550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028559977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340028566665
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1340028566679
